2026-03-10 19:45:17,656 - api.main - INFO - 评估结果类型: <class 'models.schemas.EvaluationResult'>
2026-03-10 19:45:17,656 - api.main - INFO - 保存评估结果到数据库
2026-03-10 19:45:17,667 - api.main - INFO - 评估结果保存完成: EVAL_E56EE532
2026-03-10 19:45:17,667 - api.main - INFO - 保存维度评分
2026-03-10 19:45:17,760 - api.main - INFO - 维度评分保存完成
2026-03-10 19:45:17,762 - api.main - INFO - 更新提交状态为完成: SUB_C0592DB9
2026-03-10 19:45:17,770 - api.main - INFO - 更新提交状态完成
2026-03-10 19:45:17,771 - api.main - INFO - 构建响应
2026-03-10 19:45:17,771 - api.main - INFO - 维度评分响应构建完成，数量: 10
2026-03-10 19:45:17,771 - api.main - INFO - 评估响应构建完成
2026-03-10 19:46:44,059 - asyncio - DEBUG - Using selector: SelectSelector
2026-03-10 19:56:34,198 - asyncio - DEBUG - Using selector: SelectSelector
2026-03-10 19:57:24,958 - asyncio - DEBUG - Using proactor: IocpProactor
2026-03-10 19:57:24,960 - api.main - INFO - 开始评估提交: SUB_C0592DB9
2026-03-10 19:57:24,960 - api.main - INFO - 检查提交是否存在: SUB_C0592DB9
2026-03-10 19:57:24,971 - api.main - INFO - 提交存在: SUB_C0592DB9
2026-03-10 19:57:24,971 - api.main - INFO - 检查学生是否存在: 15
2026-03-10 19:57:24,973 - api.main - INFO - 学生存在: 简单测试学生4
2026-03-10 19:57:24,973 - api.main - INFO - 初始化MediaProcessor
2026-03-10 19:57:24,973 - api.main - INFO - 获取学生 simple_test_004 的所有提交
2026-03-10 19:57:24,974 - api.main - INFO - 获取到学生 simple_test_004 的 1 个提交
2026-03-10 19:57:24,975 - api.main - INFO - 处理文字提交: SUB_C0592DB9
2026-03-10 19:57:24,975 - api.main - INFO - 文字内容长度: 21
2026-03-10 19:57:24,975 - api.main - INFO - 媒体数据长度: 1
2026-03-10 19:57:24,975 - api.main - INFO - 更新提交状态为处理中: SUB_C0592DB9
2026-03-10 19:57:24,992 - api.main - INFO - 更新提交状态完成
2026-03-10 19:57:24,992 - api.main - INFO - 准备学生数据
2026-03-10 19:57:24,994 - api.main - INFO - 学生数据: {'student_id': 'simple_test_004', 'name': '简单测试学生4', 'age': 18, 'grade': '高一', 'major': '计算机科学'}
2026-03-10 19:57:24,994 - api.main - INFO - 定义评估维度
2026-03-10 19:57:24,994 - api.main - INFO - 评估维度数量: 10
2026-03-10 19:57:24,994 - api.main - INFO - 获取当前AI配置
